tweet_id,created_at,date,hour,weekday,user_name,country,posted_via,client,user_followers,user_verified,hashtags,tweet_text,text_clean,p_negative,p_neutral,p_positive,sentiment,sentiment_score,confidence,margin
t00630,2020-08-10 16:12:20,2020-08-10,16,Monday,Serena Natile,United Kingdom,Twitter website,Twitter Web App,655,False,,"In this blog post for the @IJLC_CUP series, I reflect on the process and politics of academic publishing and how... https://t.co/CevIlMJK9t",blog post series reflect process politics academic publishing,0.0081,0.9184,0.0736,Neutral,0.0655,0.9184,0.8448
t00631,2020-08-10 16:16:37,2020-08-10,16,Monday,On3 Public Relations,United States,Twitter website,Twitter Web App,1446,False,['ConvalescentPlasma'],"Dr. Michael Patete, MD, FACS, and President of @FloridaMedical explains why #ConvalescentPlasma donations are neede... https://t.co/0T8iqvGRuQ",michael patete facs president explains convalescentplasma donation neede,0.0122,0.9216,0.0662,Neutral,0.054,0.9216,0.8554
t00632,2020-08-10 16:18:15,2020-08-10,16,Monday,Anita McKernan,Canada,Phone or tablet app,Twitter for iPhone,108,False,"['COVID19', 'isolation', 'Toronto', 'photography', 'streetphotography']",Queen Street in April (Toronto) #COVID19 #isolation #Toronto #photography #streetphotography https://t.co/3TV64T3e5R,queen street april toronto isolation toronto photography streetphotography,0.0632,0.9014,0.0354,Neutral,-0.0278,0.9014,0.8382
t00633,2020-08-10 16:20:05,2020-08-10,16,Monday,Charles Raven 🥑🥒🥬🥦🧄🧅🥕🥜🥝🥥🍇🍈🍉🍊🍌🍍,Canada,Twitter website,Twitter Web App,4602,False,,Eating animals has created the world's worst pandemics. The World Leaders know this but they only care about money... https://t.co/8W6DN3hP55,eating animal created world worst pandemic world leader know care money,0.927,0.0657,0.0073,Negative,-0.9197,0.927,0.8613
t00634,2020-08-10 16:20:39,2020-08-10,16,Monday,David Moore,United States,Scheduling tool,Dynamic Signal,416,False,['financialreporting'],To say that #financialreporting for the most recent quarter was challenging is an enormous understatement. How can... https://t.co/lTgnoImz2P,say financialreporting recent quarter challenging enormous understatement,0.7072,0.273,0.0198,Negative,-0.6874,0.7072,0.4341
t00635,2020-08-10 16:25:01,2020-08-10,16,Monday,Science in the City,Canada,Scheduling tool,Sprout Social,1621,False,['COVID19'],"#COVID19 has had major impacts on how science is done. In this Q&amp;A with @PHCResearch, Dr. Zabrina Brumme from... https://t.co/W0fqq6FMJQ",major impact science done zabrina brumme,0.1004,0.866,0.0336,Neutral,-0.0668,0.866,0.7656
t00636,2020-08-10 16:25:11,2020-08-10,16,Monday,The Conference Board,Global / unstated,Twitter website,Twitter Web App,15062,True,['EconomyWatch'],#EconomyWatch 💱 Join @USCMarshall's Ayse Imrohoroglu &amp; @BERcoza's George Kershoff WED 8/12 at 11am for insights on... https://t.co/qqy1JkFuJn,economywatch join ayse imrohoroglu george kershoff wed insight,0.0056,0.9297,0.0648,Neutral,0.0592,0.9297,0.8649
t00637,2020-08-10 16:27:39,2020-08-10,16,Monday,Stephanie Innes,United States,Twitter website,Twitter Web App,6317,True,"['Arizona', 'COVID19', 'deaths']","#Arizona ranks 13th in the country for its number of #COVID19 #deaths (raw number) as of Sunday - 4,150 deaths, put... https://t.co/JBN9YASpJS",arizona rank country death raw sunday death put,0.6042,0.3856,0.0102,Negative,-0.594,0.6042,0.2186
t00638,2020-08-11 06:55:53,2020-08-11,6,Tuesday,Danny Nel,,Phone or tablet app,Twitter for Android,6209,False,['SouthAfrica'],Yes #SouthAfrica 🇿🇦 can become another Singapore. Their success story. Honesty: No stealing allowed Mediocrity... https://t.co/SW6Z2Q0880,yes southafrica become another singapore success story honesty stealing allowed mediocrity,0.0069,0.1003,0.8928,Positive,0.8859,0.8928,0.7924
t00639,2020-08-11 06:57:00,2020-08-11,6,Tuesday,V6 News,India,Scheduling tool,Twitter Media Studio,144068,False,"['Telangana', 'EtelaRajender']",#Telangana Health Minister #EtelaRajender has said strict action would be taken against private hospitals charging... https://t.co/LfKnHNa6Ri,telangana health minister etelarajender said strict action would taken private hospital charging,0.068,0.9144,0.0176,Neutral,-0.0504,0.9144,0.8464
t00640,2020-08-11 06:59:25,2020-08-11,6,Tuesday,Dr. Shahzad Faisal Chaudhary,United Kingdom,Phone or tablet app,Twitter for iPhone,173,False,"['Fauci', 'Coronavirus', 'SARSCoV2', 'COVID19', 'vaccine']",Dr. Anthony #Fauci says that the chances of #Coronavirus #SARSCoV2 #COVID19 #vaccine being highly effective are not... https://t.co/TaCNHGp1xP,anthony fauci say chance vaccine highly effective,0.5218,0.4542,0.0239,Negative,-0.4979,0.5218,0.0676
t00641,2020-08-11 07:34:38,2020-08-11,7,Tuesday,chilternbear,,Phone or tablet app,Twitter for iPhone,3868,False,,@Haggis_UK There are 4.8 million people in New Zealand which is equivalent to around a third of the population of... https://t.co/j0lmKZj3R4,million people new zealand equivalent around third population,0.048,0.8876,0.0644,Neutral,0.0164,0.8876,0.8232
t00642,2020-08-11 07:35:19,2020-08-11,7,Tuesday,Randy Steves,,Phone or tablet app,Twitter for iPhone,280,False,,"You can’t charge someone for attempted murder for not wearing a face mask. What happened to “my body, my choice” li... https://t.co/4MtaGR8e4e",charge someone attempted murder wearing face mask happened body choice,0.8587,0.1352,0.006,Negative,-0.8527,0.8587,0.7235
t00643,2020-08-11 07:40:54,2020-08-11,7,Tuesday,The Guardian Nigeria,Nigeria,Scheduling tool,Echobox,1812802,True,,This is not philosophising... instead I am indeed making a bold statement that will fortify us against the time and t... https://t.co/jSso1LfspH,philosophising instead indeed making bold statement fortify time,0.033,0.6734,0.2936,Neutral,0.2606,0.6734,0.3799
t00644,2020-08-11 07:44:54,2020-08-11,7,Tuesday,Credevo,,Unknown,,132,False,"['ema', 'covid19']",EU authorities agree new measures to support availability of medicines used in the COVID-19 pandemic #ema #covid19 https://t.co/7mJJpOCvCe,authority agree new measure support availability medicine used pandemic ema,0.0419,0.8701,0.088,Neutral,0.0461,0.8701,0.7821
t00645,2020-08-11 07:46:23,2020-08-11,7,Tuesday,rugby365.com,,Twitter website,Twitter Web App,35035,False,,#⃣NEWS: The @Hurricanesrugby's South African wing Kobus van Wyk will have a few sleepless nights this week 🏉Hearing... https://t.co/lkiU4gWnDa,south african wing kobus van wyk sleepless night week,0.4161,0.57,0.0139,Neutral,-0.4022,0.57,0.1539
t00646,2020-08-11 07:51:32,2020-08-11,7,Tuesday,dagda1,,Twitter website,Twitter Web App,553,False,['COVID19'],I wonder how much of the #COVID19 reaction has been influenced by a dying paper-based media hungry for views. All... https://t.co/Qa3oFMJOJi,wonder much reaction influenced dying medium hungry view,0.518,0.4686,0.0135,Negative,-0.5045,0.518,0.0494
t00647,2020-08-11 07:58:49,2020-08-11,7,Tuesday,SIBM NAGPUR,India,Phone or tablet app,Twitter for Android,67,False,,May Shri Krishna shower you with his choicest blessings on the auspicious day of Shri Krishna Janmashtami.... https://t.co/NsaviyLNg4,may shri krishna shower choicest blessing auspicious day shri krishna janmashtami,0.0023,0.0315,0.9662,Positive,0.9639,0.9662,0.9347
t00648,2020-08-11 08:00:42,2020-08-11,8,Tuesday,European Hospital,,Scheduling tool,Hootsuite Inc,5989,False,,Researchers at @HeriotWattUni and @EdinUniUsher have developed a new mathematical model to better understand how ai... https://t.co/FvsuQnNLv0,researcher developed new mathematical model better understand,0.0044,0.7502,0.2454,Neutral,0.241,0.7502,0.5047
t00649,2020-08-11 08:00:51,2020-08-11,8,Tuesday,Weekly Social Diary,Pakistan,Cross-posted,Instagram,1559,False,['markzuckerberg'],Its World Mask Week and #markzuckerberg shared his little friend showing us how to wear a mask properly!... https://t.co/vb9UT3G7iK,world mask week markzuckerberg shared little friend showing wear mask properly,0.0029,0.184,0.8132,Positive,0.8103,0.8132,0.6292
t00650,2020-08-11 08:11:51,2020-08-11,8,Tuesday,105.5 The Dove,United States,Scheduling tool,SocialNewsDesk,2854,False,['DoveDailyUpdate'],Hillsborough County schools still set for online learning; cruise industry hits Florida economy #DoveDailyUpdate... https://t.co/X6EZfR5Qc7,hillsborough county school still set online learning cruise industry hit florida economy dovedailyupdate,0.0061,0.8591,0.1348,Neutral,0.1287,0.8591,0.7243
t00651,2020-08-11 08:28:03,2020-08-11,8,Tuesday,8min 46sec,,TweetDeck,TweetDeck,7033,False,"['Covid19', 'covidApp', 'Privacy', 'auspol', 'thedrum']",#Covid19 NO #covidApp #Privacy Spying by @schrankartoons https://t.co/jPB5PO4VcX #auspol #thedrum,covidapp privacy spying auspol thedrum,0.4573,0.5206,0.0221,Neutral,-0.4352,0.5206,0.0633
t00652,2020-08-11 08:33:51,2020-08-11,8,Tuesday,Gulf Daily News,,TweetDeck,TweetDeck,23732,True,"['UnitedStates', 'Covid19']",U.S. Covid-19 deaths drop for first time in four weeks Read More - https://t.co/1EiOg0QR1n #UnitedStates #Covid19... https://t.co/6SozNqjCfY,death drop first time four week read unitedstates,0.4134,0.5663,0.0204,Neutral,-0.393,0.5663,0.1529
t00653,2020-08-11 08:41:48,2020-08-11,8,Tuesday,Kearney MEA,,Twitter website,Twitter Web App,940,False,['KearneyMEA'],"In a recent report developed in partnership with @ALAGHAR_GROUP, #KearneyMEA investigates the social impact of... https://t.co/0XWkyaeWQm",recent report developed partnership kearneymea investigates social impact,0.0114,0.9022,0.0865,Neutral,0.0751,0.9022,0.8157
t00654,2020-08-11 08:43:07,2020-08-11,8,Tuesday,ScotParl Outreach,United Kingdom,Twitter website,Twitter Web App,1431,False,['COVID19'],@SP_HealthSport is looking at the impact of #COVID19 on the delivery of social care. If you're an adult who RECEIV... https://t.co/xZc7rQFAMi,looking impact delivery social care adult receiv,0.0293,0.93,0.0407,Neutral,0.0114,0.93,0.8894
t00655,2020-08-11 08:58:20,2020-08-11,8,Tuesday,Weary Physician,United Kingdom,Phone or tablet app,Twitter for Android,2,False,,@netpoette @KEL_423714 @jpkiekens Please show me a suitable clinical trial where hydroxychloroquine reduces the ris... https://t.co/57PqTIqJiQ,please show suitable clinical trial hydroxychloroquine reduces ri,0.1112,0.8102,0.0786,Neutral,-0.0326,0.8102,0.6991
t00656,2020-08-11 09:06:27,2020-08-11,9,Tuesday,Jenny Barron,United States,TweetDeck,TweetDeck,3879,True,['BREAKING'],#BREAKING: President Vladimir Putin says Russia's coronavirus vaccine has been registered; his daughter is among th... https://t.co/Rnl7vUkU1j,breaking president vladimir putin say russia vaccine registered daughter among,0.0262,0.9188,0.055,Neutral,0.0288,0.9188,0.8638
t00657,2020-08-11 09:13:46,2020-08-11,9,Tuesday,Jacqui Cannon FRSA,United Kingdom,Phone or tablet app,Twitter for iPhone,674,False,"['COVID19', 'LBD', 'Awareness']",Please take a few mins to read this blog on @lbsorg website #COVID19 #LBD #Awareness https://t.co/zp6a11NoOm,please take min read blog website lbd awareness,0.0193,0.7674,0.2133,Neutral,0.194,0.7674,0.554
t00658,2020-08-11 09:14:40,2020-08-11,9,Tuesday,Lizzie,United Kingdom,Phone or tablet app,Twitter for iPhone,6,False,['Covid19'],I got a text from my local medical centre asking if I wanna partake in a #Covid19 vaccine trial. I’ve been poked an... https://t.co/kTu65s15qd,got text local medical centre asking wan partake vaccine trial poked,0.0911,0.8636,0.0452,Neutral,-0.0459,0.8636,0.7725
t00659,2020-08-11 09:16:39,2020-08-11,9,Tuesday,Prag News,,Scheduling tool,Buffer,1664,False,,Social distancing norms seem to have vanished from the minds of people in Guwahati as citizens can clearly be seen... https://t.co/PUa5E3pnHR,social distancing norm seem vanished mind people guwahati citizen clearly seen,0.6637,0.3234,0.0128,Negative,-0.6509,0.6637,0.3403
t00660,2020-08-11 09:21:41,2020-08-11,9,Tuesday,#UzalendoNewsKE,Kenya,TweetDeck,TweetDeck,2492,False,['COVID19'],#COVID19: Russian President Vladimir Putin has alleged that a coronavirus vaccine developed in the country has been... https://t.co/g1u1XmlRTw,russian president vladimir putin alleged vaccine developed country,0.3285,0.6573,0.0142,Neutral,-0.3143,0.6573,0.3288
t00661,2020-08-11 09:26:03,2020-08-11,9,Tuesday,Yes2,United Kingdom,Phone or tablet app,Twitter for Android,517,False,,Recent coronavirus deaths broken down by UK country/nation incase you are struggling to see this important informat... https://t.co/EUgAT3hUif,recent death broken incase struggling see important informat,0.1676,0.7891,0.0433,Neutral,-0.1243,0.7891,0.6215
t00662,2020-08-11 09:27:48,2020-08-11,9,Tuesday,APFOOD,,Twitter website,Twitter Web App,182,False,"['agrifood', 'data']",.@foodagility's $10M initiative is bringing #agrifood and tech businesses to create #data-driven solutions to help... https://t.co/6LPvHcZMjS,initiative bringing agrifood tech business create solution help,0.0044,0.2841,0.7115,Positive,0.7071,0.7115,0.4274
t00663,2020-08-11 09:39:48,2020-08-11,9,Tuesday,VOW FM News,South Africa,Phone or tablet app,Twitter for Android,153,False,,Your news coming at 12PM with Karabo Tebele (@Bluekaybee) - @CityofJoburgZA mayor @GeoffMakhubo applauds JMPD off... https://t.co/9MWfDTPLjF,news coming karabo tebele mayor applauds jmpd,0.0066,0.6801,0.3133,Neutral,0.3067,0.6801,0.3668
t00664,2020-08-11 09:44:51,2020-08-11,9,Tuesday,Marco The Grand,United Kingdom,Twitter website,Twitter Web App,125,False,['COVID19'],This backwards cesspool of corruption #COVID19 https://t.co/TQOPRuCC7g https://t.co/ZegXFQqXVL,backwards cesspool corruption,0.9193,0.0731,0.0076,Negative,-0.9117,0.9193,0.8463
t00665,2020-08-11 09:45:00,2020-08-11,9,Tuesday,Mango News,India,TweetDeck,TweetDeck,1628,False,,PM Modi held a video conference with CM's of 10 States and discussed over the Covid-19 situation. This was the 7th... https://t.co/17cYaMC295,modi held video conference state discussed situation,0.0149,0.9144,0.0708,Neutral,0.0559,0.9144,0.8436
t00666,2020-08-11 09:52:52,2020-08-11,9,Tuesday,Casper Sand,,Twitter website,Twitter Web App,5121,False,"['Norge', 'covid19', 'Corona']",Whoops... #Norge #covid19 #Corona https://t.co/0VqQitLFCO,whoop norge corona,0.4891,0.4637,0.0472,Negative,-0.4419,0.4891,0.0254
t00667,2020-08-11 10:00:18,2020-08-11,10,Tuesday,Mike Sutton,,Scheduling tool,Powered by Sprinklr,5,False,['COVID19'],"Managing the #COVID19 pandemic, especially as economic activity resumes, will require specific measures and changes... https://t.co/tlNSZgvjyv",managing pandemic especially economic activity resume require specific measure change,0.1936,0.7702,0.0362,Neutral,-0.1574,0.7702,0.5767
t00668,2020-08-11 10:00:50,2020-08-11,10,Tuesday,🇦🇺🇮🇪🏴󠁧󠁢󠁳󠁣󠁴󠁿🇺🇸Peter Oataway,Australia,Phone or tablet app,Twitter for iPad,2558,False,['Perth'],I want to make love to @ladygaga doesn't mean it will ever happen 1985 I drove to #Perth the hard way - across the... https://t.co/QZzxoatghE,want make love mean ever happen drove perth hard way across,0.1548,0.6274,0.2178,Neutral,0.063,0.6274,0.4096
t00669,2020-08-11 10:00:58,2020-08-11,10,Tuesday,Tate Jiang,,Phone or tablet app,Twitter for Android,13,False,"['KiaKaha', 'COVID19']","Community Transmission is back to NZ, let's fight and win again! #KiaKaha #COVID19 https://t.co/hha95Ga1dA",community transmission back let fight win kiakaha,0.0122,0.1834,0.8044,Positive,0.7922,0.8044,0.6209
t00670,2020-08-11 10:01:36,2020-08-11,10,Tuesday,TRT World Now,,TweetDeck,TweetDeck,89491,True,['Covid19'],New Zealand records first community #Covid19 infection in 102 days,new zealand record first community infection day,0.3245,0.648,0.0276,Neutral,-0.2969,0.648,0.3235
t00671,2020-08-11 10:02:10,2020-08-11,10,Tuesday,OTV,India,Twitter website,Twitter Web App,544641,True,"['coronavirus', 'Odisha', 'COVID19']",'COVID bandhus' of Ganjam succour in fight against #coronavirus #Odisha #COVID19 https://t.co/nUHEDNsxxf,bandhus ganjam succour fight odisha,0.0727,0.7836,0.1437,Neutral,0.071,0.7836,0.6398
t00672,2020-08-11 10:03:45,2020-08-11,10,Tuesday,Wolverine,United Kingdom,Phone or tablet app,Twitter for Android,81,False,"['passport', 'SocialDistancing']",@ReutersUK With huge queues at security &amp; #passport areas with zero #SocialDistancing enforced @HeathrowAirport has... https://t.co/JstjDqpAW8,huge queue security passport area zero socialdistancing enforced,0.6292,0.3539,0.0169,Negative,-0.6123,0.6292,0.2753
t00673,2020-08-11 10:04:34,2020-08-11,10,Tuesday,CapeTalk on 567AM,South Africa,Scheduling tool,Buffer,234535,True,,"""I'm a writer and I know how to spell a lot of words, but sometimes it can take me half an hour to figure out how t... https://t.co/br1inDQfe9",writer know spell lot word sometimes take half hour figure,0.1633,0.6936,0.1431,Neutral,-0.0202,0.6936,0.5303
t00674,2020-08-11 10:05:36,2020-08-11,10,Tuesday,Tentaran.com,India,Twitter website,Twitter Web App,1460,False,['COVID19'],Finally Some Good News from 2020 Russia becomes the first country to approve #COVID19 vaccine; President Vladimir... https://t.co/OlSMXHFcGu,finally good news russia becomes first country approve vaccine president vladimir,0.0038,0.0881,0.9082,Positive,0.9044,0.9082,0.8201
t00675,2020-08-11 10:08:49,2020-08-11,10,Tuesday,ET NOW,India,Twitter website,Twitter Web App,574279,True,"['COVID19', 'VladimirPutin', 'Putin']","Russia approves first #COVID19 vaccine, says #VladimirPutin. #Putin adds that his daughter has already been vaccina... https://t.co/CNqA4oz6iY",russia approves first vaccine say vladimirputin putin add daughter already vaccina,0.0084,0.8289,0.1628,Neutral,0.1544,0.8289,0.6661
